customer_id,age,age_segment,usage_segment,gender,plan_code,subscription_start_date,discount_tf,actual_plan_charge_krw,assignment_intent
CUS000915,23,YOUTH,S3_데이터헤비형,M,Z202606000,2024-05-03,True,35250,shortage
CUS000916,19,YOUTH,S3_데이터헤비형,F,36691,2023-12-27,True,22800,good
CUS000917,21,YOUTH,S2_일반균형형,F,34304,2024-02-23,True,3900,good
CUS000918,20,YOUTH,S2_일반균형형,F,NA00009781_만 34세 이하,2024-03-26,True,29250,shortage
CUS000919,32,YOUTH,S6_업무헤비형,M,36966,2025-01-19,False,33100,shortage
CUS000920,33,YOUTH,S3_데이터헤비형,F,12576,2025-01-29,False,49500,good
CUS000921,30,YOUTH,S2_일반균형형,M,Z202205252_우리집지킴이Easy2+,2025-04-04,True,78750,over
CUS000922,21,YOUTH,S2_일반균형형,F,1694_베이직 4GB(이월),2023-11-08,True,27750,shortage
CUS000923,34,YOUTH,S3_데이터헤비형,F,21263,2024-01-16,True,20020,good
CUS000924,22,YOUTH,S1_저사용절약형,M,25232,2025-08-20,True,16000,over
CUS000925,29,YOUTH,S2_일반균형형,M,1567_요고 38,2026-02-12,True,28500,good
CUS000926,27,YOUTH,S2_일반균형형,F,1567_요고 36,2023-10-23,True,27000,good
CUS000927,29,YOUTH,S4_통화집중저데이터형,F,1693_베이직1.4GB_만 34세 이하,2024-01-25,True,24750,shortage
CUS000928,24,YOUTH,S2_일반균형형,F,1693_베이직14GB_만 34세 이하,2025-03-22,True,41250,good
CUS000929,24,YOUTH,S2_일반균형형,M,34676,2025-07-12,False,11000,good
CUS000930,30,YOUTH,S2_일반균형형,M,1693_베이직21GB,2026-07-04,True,43500,good
CUS000931,26,YOUTH,S1_저사용절약형,M,NA00009791,2023-11-13,True,59250,over
CUS000932,22,YOUTH,S2_일반균형형,M,NA00009801_YouTubePremiumLite&배달의민족,2024-03-14,True,81750,over
CUS000933,21,YOUTH,S1_저사용절약형,M,1694_베이직 21GB(이월),2023-12-21,True,43500,over
CUS000934,20,YOUTH,S3_데이터헤비형,M,LPZ1007706,2023-11-15,True,41250,shortage
CUS000935,26,YOUTH,S1_저사용절약형,F,15062,2024-03-05,False,22000,good
CUS000936,24,YOUTH,S4_통화집중저데이터형,F,1567_요고 30,2025-08-17,True,22500,good
CUS000937,19,YOUTH,S2_일반균형형,M,13977,2026-03-10,True,11000,good
CUS000938,21,YOUTH,S1_저사용절약형,M,27791,2026-05-17,True,16500,over
CUS000939,31,YOUTH,S3_데이터헤비형,M,36647,2025-09-08,True,8200,good
CUS000940,26,YOUTH,S4_통화집중저데이터형,M,34905,2025-10-21,False,30000,good
CUS000941,30,YOUTH,S4_통화집중저데이터형,M,NA00006534,2025-05-10,True,24750,shortage
CUS000942,26,YOUTH,S3_데이터헤비형,M,15408,2023-09-09,False,55000,over
CUS000943,31,YOUTH,S2_일반균형형,M,1694_베이직 14GB(이월)_만 34세 이하,2024-03-03,True,41250,good
CUS000944,27,YOUTH,S2_일반균형형,M,1567_요고 34,2025-03-06,True,25500,shortage
CUS000945,23,YOUTH,S5_통화집중균형형,M,26318,2024-01-24,True,27170,good
CUS000946,25,YOUTH,S3_데이터헤비형,F,NA00009788_만 34세 이하,2025-12-21,True,49500,good
CUS000947,30,YOUTH,S3_데이터헤비형,F,1567_요고 49,2024-06-19,True,36750,good
CUS000948,23,YOUTH,S3_데이터헤비형,F,1567_요고 49,2025-05-08,True,36750,good
CUS000949,20,YOUTH,S2_일반균형형,F,31780,2024-05-02,True,17500,shortage
CUS000950,21,YOUTH,S1_저사용절약형,M,35911,2026-06-16,True,500,good
CUS000951,26,YOUTH,S2_일반균형형,M,NA00009784_만 34세 이하,2024-12-30,True,41250,good
CUS000952,28,YOUTH,S4_통화집중저데이터형,F,NA00009781,2025-10-17,True,29250,good
CUS000953,19,YOUTH,S2_일반균형형,M,34916,2025-02-21,True,11000,good
CUS000954,29,YOUTH,S1_저사용절약형,F,35798,2024-01-11,False,11900,good
CUS000955,26,YOUTH,S3_데이터헤비형,F,Z202605253,2024-12-17,True,52500,good
CUS000956,20,YOUTH,S2_일반균형형,M,23749,2025-10-05,True,22500,shortage
CUS000957,29,YOUTH,S2_일반균형형,M,1693_베이직30GB,2025-02-06,True,45750,good
CUS000958,26,YOUTH,S2_일반균형형,F,36651,2024-08-19,False,16990,good
CUS000959,33,YOUTH,S3_데이터헤비형,M,15408,2023-11-15,False,55000,over
CUS000960,24,YOUTH,S3_데이터헤비형,F,1567_요고 38,2025-02-04,True,28500,shortage
CUS000961,19,YOUTH,S2_일반균형형,F,13976,2025-12-26,True,15400,good
CUS000962,22,YOUTH,S2_일반균형형,M,27857,2025-04-02,True,17330,shortage
CUS000963,22,YOUTH,S1_저사용절약형,M,Z202605251,2024-05-29,True,63750,over
CUS000964,25,YOUTH,S3_데이터헤비형,M,1693_베이직50GB_만 34세 이하,2025-01-07,True,47250,good
CUS000965,29,YOUTH,S3_데이터헤비형,M,36605,2026-06-18,True,22900,good
CUS000966,22,YOUTH,S3_데이터헤비형,M,NA00009790_만 34세 이하,2024-06-14,True,51750,good
CUS000967,23,YOUTH,S3_데이터헤비형,F,23124,2025-05-08,True,28500,good
CUS000968,21,YOUTH,S2_일반균형형,M,35325,2024-10-19,True,24590,over
CUS000969,23,YOUTH,S3_데이터헤비형,F,37148,2024-02-18,False,64900,good
CUS000970,20,YOUTH,S1_저사용절약형,M,1693_베이직7GB,2023-12-25,True,33750,good
CUS000971,25,YOUTH,S2_일반균형형,F,1693_베이직30GB,2025-08-22,True,45750,good
CUS000972,21,YOUTH,S3_데이터헤비형,M,1693_베이직50GB,2025-12-05,True,47250,shortage
CUS000973,30,YOUTH,S3_데이터헤비형,F,1693_베이직70GB_만 34세 이하,2023-10-11,True,48750,good
CUS000974,26,YOUTH,S3_데이터헤비형,M,Z202605252,2025-01-20,True,56250,good
CUS000975,33,YOUTH,S2_일반균형형,F,37155,2026-03-05,True,13000,shortage
CUS000976,23,YOUTH,S2_일반균형형,F,1694_베이직 4GB(이월),2025-04-05,True,27750,shortage
CUS000977,22,YOUTH,S3_데이터헤비형,F,35280,2024-11-29,True,15900,good
CUS000978,22,YOUTH,S3_데이터헤비형,F,NA00009788_만 34세 이하,2026-01-28,True,49500,good
CUS000979,28,YOUTH,S3_데이터헤비형,F,1692_초이스 더블 디바이스_만 34세 이하_밀리의서재,2024-01-29,True,90000,over
CUS000980,20,YOUTH,S3_데이터헤비형,F,1681_초이스130_만 34세 이하_폰케어,2025-11-10,True,97500,over
CUS000981,23,YOUTH,S2_일반균형형,M,1693_베이직4GB_만 34세 이하,2025-02-15,True,27750,shortage
CUS000982,22,YOUTH,S3_데이터헤비형,F,12273,2025-01-27,True,7700,shortage
CUS000983,23,YOUTH,S2_일반균형형,M,29787,2024-11-11,False,24700,shortage
CUS000984,33,YOUTH,S1_저사용절약형,M,25290,2026-02-28,True,6230,good
CUS000985,26,YOUTH,S2_일반균형형,M,36652,2024-03-01,False,17990,good
CUS000986,30,YOUTH,S3_데이터헤비형,F,15948,2025-05-21,True,23100,good
CUS000987,21,YOUTH,S2_일반균형형,F,36341,2025-07-11,True,8900,good
CUS000988,22,YOUTH,S2_일반균형형,F,29950,2024-04-30,False,30800,good
CUS000989,29,YOUTH,S3_데이터헤비형,F,NA00009783,2026-01-24,True,36750,shortage
CUS000990,24,YOUTH,S3_데이터헤비형,M,33532,2024-01-15,True,28050,good
CUS000991,19,YOUTH,S3_데이터헤비형,M,33535,2024-03-16,True,32890,good
CUS000992,28,YOUTH,S3_데이터헤비형,M,20408,2025-11-07,False,7700,shortage
CUS000993,30,YOUTH,S2_일반균형형,M,29786,2025-10-29,False,24750,good
CUS000994,32,YOUTH,S2_일반균형형,F,1693_베이직1.4GB_만 34세 이하,2026-01-19,True,24750,shortage
CUS000995,21,YOUTH,S2_일반균형형,M,1694_베이직 14GB(이월)_만 34세 이하,2026-06-25,True,41250,good
CUS000996,24,YOUTH,S2_일반균형형,F,NA00009782,2024-09-15,True,33750,shortage
CUS000997,20,YOUTH,S2_일반균형형,M,29019,2025-04-28,True,12600,good
CUS000998,26,YOUTH,S2_일반균형형,F,36649,2023-11-21,False,27400,over
CUS000999,22,YOUTH,S2_일반균형형,F,1693_베이직14GB_만 34세 이하,2025-07-20,True,41250,good
CUS001000,29,YOUTH,S2_일반균형형,M,13982,2026-06-27,False,27500,good
CUS001001,32,YOUTH,S3_데이터헤비형,F,NA00009790,2025-11-12,True,51750,good
CUS001002,21,YOUTH,S2_일반균형형,F,1694_베이직 4GB(이월),2025-11-17,True,27750,shortage
CUS001003,29,YOUTH,S3_데이터헤비형,F,LPZ1007701,2025-03-30,True,51000,good
CUS001004,31,YOUTH,S3_데이터헤비형,F,27851,2025-10-31,True,18000,good
CUS001005,27,YOUTH,S2_일반균형형,F,36652,2025-09-02,False,17990,good
CUS001006,27,YOUTH,S2_일반균형형,M,36721,2023-11-12,True,1650,good
CUS001007,32,YOUTH,S4_통화집중저데이터형,F,34863,2024-10-03,True,6600,shortage
CUS001008,25,YOUTH,S2_일반균형형,F,37139,2026-06-27,False,15400,good
CUS001009,32,YOUTH,S1_저사용절약형,M,1693_베이직600MB,2025-12-08,True,21675,shortage
CUS001010,33,YOUTH,S2_일반균형형,M,26294,2025-10-25,False,12500,shortage
CUS001011,21,YOUTH,S2_일반균형형,F,1693_베이직14GB_만 34세 이하,2023-08-21,True,41250,good
CUS001012,22,YOUTH,S3_데이터헤비형,F,Z202205251_데일리,2025-11-10,True,86250,over
CUS001013,25,YOUTH,S3_데이터헤비형,M,NA00009816,2025-09-19,True,96750,over
CUS001014,27,YOUTH,S3_데이터헤비형,F,27487,2026-01-08,False,35450,good
CUS001015,21,YOUTH,S2_일반균형형,F,1681_초이스130_만 34세 이하_삼성,2025-01-12,True,97500,over
CUS001016,28,YOUTH,S2_일반균형형,M,1694_베이직 14GB(이월)_만 34세 이하,2025-08-29,True,41250,good
CUS001017,24,YOUTH,S2_일반균형형,M,NA00009794_만 34세 이하,2025-11-12,True,66750,over
CUS001018,26,YOUTH,S1_저사용절약형,M,Z202605262,2026-01-02,True,21000,shortage
CUS001019,28,YOUTH,S2_일반균형형,F,1692_초이스 더블 유튜브 프리미엄+넷플릭스_만 34세 이하_쇼핑라운지할인쿠폰(5천원권),2025-04-26,True,90000,over
CUS001020,31,YOUTH,S2_일반균형형,M,34891,2025-04-28,False,12100,good
CUS001021,31,YOUTH,S2_일반균형형,M,1692_초이스 더블 유튜브 프리미엄+디바이스_밀리의서재,2024-11-28,True,90000,over
CUS001022,30,YOUTH,S3_데이터헤비형,F,15408,2025-11-04,False,55000,over
CUS001023,32,YOUTH,S1_저사용절약형,M,29084,2025-11-17,False,19900,over
CUS001024,32,YOUTH,S2_일반균형형,M,1681_초이스130_삼성,2025-07-03,True,97500,over
CUS001025,25,YOUTH,S3_데이터헤비형,F,34718,2026-06-08,True,22900,good
CUS001026,21,YOUTH,S3_데이터헤비형,F,NA00009788_만 34세 이하,2024-07-04,True,49500,good
CUS001027,27,YOUTH,S2_일반균형형,M,29084,2024-10-30,False,19900,good
CUS001028,29,YOUTH,S2_일반균형형,M,34743,2025-12-27,True,19900,over
CUS001029,33,YOUTH,S2_일반균형형,F,1681_초이스130_가전구독,2023-09-17,True,97500,over
CUS001030,27,YOUTH,S1_저사용절약형,F,1692_초이스 더블 디즈니플러스+폰케어_쇼핑라운지할인쿠폰(5천원권),2024-06-16,True,90000,over
CUS001031,19,YOUTH,S2_일반균형형,F,35447,2025-07-31,True,100,good
CUS001032,20,YOUTH,S2_일반균형형,F,29791,2026-05-13,False,20900,good
CUS001033,21,YOUTH,S2_일반균형형,M,1693_베이직21GB,2025-06-27,True,43500,good
CUS001034,25,YOUTH,S3_데이터헤비형,F,NA00009790,2023-09-11,True,51750,good
CUS001035,26,YOUTH,S1_저사용절약형,F,Z202606002,2025-08-15,True,24750,shortage
CUS001036,27,YOUTH,S3_데이터헤비형,F,NA00009790_만 34세 이하,2024-08-30,True,51750,good
CUS001037,32,YOUTH,S3_데이터헤비형,M,NA00009788_만 34세 이하,2023-12-12,True,49500,good
CUS001038,22,YOUTH,S1_저사용절약형,F,1693_베이직7GB,2025-03-23,True,33750,good
CUS001039,27,YOUTH,S1_저사용절약형,F,29932,2026-02-24,True,7000,good
CUS001040,24,YOUTH,S3_데이터헤비형,F,36647,2024-05-13,True,8200,good
CUS001041,22,YOUTH,S1_저사용절약형,F,32019,2026-03-11,True,45100,over
CUS001042,29,YOUTH,S2_일반균형형,M,14984,2023-08-27,False,29900,good
CUS001043,30,YOUTH,S2_일반균형형,M,1693_베이직14GB_만 34세 이하,2024-08-30,True,41250,good
CUS001044,34,YOUTH,S5_통화집중균형형,M,1693_베이직30GB,2023-12-03,True,45750,good
CUS001045,32,YOUTH,S6_업무헤비형,M,23170,2024-11-05,True,29000,good
CUS001046,22,YOUTH,S1_저사용절약형,M,1694_베이직 7GB(이월),2025-01-30,True,33750,good
CUS001047,24,YOUTH,S1_저사용절약형,M,NA00009781,2024-03-17,True,29250,good
CUS001048,33,YOUTH,S1_저사용절약형,F,1693_베이직7GB,2023-09-15,True,33750,good
CUS001049,19,YOUTH,S2_일반균형형,F,Z202605261,2024-10-19,True,21750,shortage
CUS001050,30,YOUTH,S1_저사용절약형,M,1693_베이직7GB,2025-09-20,True,33750,good
CUS001051,34,YOUTH,S2_일반균형형,F,1694_베이직 21GB(이월),2024-01-12,True,43500,good
CUS001052,19,YOUTH,S2_일반균형형,M,NA00009817,2026-03-29,True,96750,over
CUS001053,29,YOUTH,S2_일반균형형,F,35872,2024-10-26,True,2750,shortage
CUS001054,34,YOUTH,S2_일반균형형,F,1567_요고 36,2023-08-30,True,27000,good
CUS001055,24,YOUTH,S2_일반균형형,M,36724,2025-10-08,True,2200,good
CUS001056,30,YOUTH,S4_통화집중저데이터형,F,35322,2025-02-22,True,11000,good
CUS001057,29,YOUTH,S3_데이터헤비형,F,35853,2023-09-04,False,49900,good
CUS001058,33,YOUTH,S3_데이터헤비형,F,NA00009786_만 34세 이하,2024-04-26,True,46499,shortage
CUS001059,24,YOUTH,S6_업무헤비형,M,1567_요고 55,2024-04-03,True,41250,good
CUS001060,21,YOUTH,S3_데이터헤비형,M,LPZ1007703,2024-05-19,True,47250,shortage
CUS001061,29,YOUTH,S4_통화집중저데이터형,F,30845,2023-08-31,True,3300,shortage
CUS001062,23,YOUTH,S2_일반균형형,F,Z202605258,2024-05-19,True,44250,good
CUS001063,20,YOUTH,S3_데이터헤비형,F,NA00009788_만 34세 이하,2025-06-22,True,49500,good
CUS001064,19,YOUTH,S2_일반균형형,M,Z202605258,2025-06-01,True,44250,good
CUS001065,34,YOUTH,S2_일반균형형,M,20325,2026-02-14,True,9900,good
CUS001066,27,YOUTH,S5_통화집중균형형,M,1693_베이직30GB,2025-01-31,True,45750,good
CUS001067,31,YOUTH,S4_통화집중저데이터형,M,NA00009781,2024-12-22,True,29250,good
CUS001068,33,YOUTH,S5_통화집중균형형,F,NA00009786,2024-10-29,True,46499,good
CUS001069,23,YOUTH,S2_일반균형형,F,NA00009784_만 34세 이하,2025-09-13,True,41250,good
CUS001070,24,YOUTH,S3_데이터헤비형,M,20918,2023-12-29,False,42900,good
CUS001071,30,YOUTH,S4_통화집중저데이터형,M,35911,2025-06-04,True,500,good
CUS001072,30,YOUTH,S3_데이터헤비형,F,31925,2025-02-19,True,24500,good
CUS001073,25,YOUTH,S3_데이터헤비형,M,15408,2024-05-05,False,55000,over
CUS001074,33,YOUTH,S3_데이터헤비형,M,NA00009790,2024-02-25,True,51750,good
CUS001075,29,YOUTH,S1_저사용절약형,M,NA00009811_만 34세 이하,2023-12-19,True,89250,over
CUS001076,34,YOUTH,S2_일반균형형,F,36605,2025-08-07,True,22900,over
CUS001077,21,YOUTH,S6_업무헤비형,F,1693_베이직110GB_만 34세 이하,2024-08-21,True,51750,good
CUS001078,29,YOUTH,S2_일반균형형,M,36724,2024-02-15,True,2200,good
CUS001079,22,YOUTH,S3_데이터헤비형,M,35907,2025-10-28,True,17900,good
CUS001080,31,YOUTH,S1_저사용절약형,M,1694_베이직 7GB(이월),2023-11-01,True,33750,good
CUS001081,27,YOUTH,S2_일반균형형,F,31029,2025-04-05,False,19900,good
CUS001082,25,YOUTH,S2_일반균형형,F,1693_베이직4GB,2026-05-23,True,27750,shortage
CUS001083,29,YOUTH,S2_일반균형형,M,1693_베이직21GB,2024-12-01,True,43500,good
CUS001084,30,YOUTH,S2_일반균형형,F,1567_요고 40,2024-02-26,True,30000,good
CUS001085,23,YOUTH,S3_데이터헤비형,M,LPZ1007701,2024-06-01,True,51000,good
CUS001086,26,YOUTH,S1_저사용절약형,F,26356,2025-06-28,True,10,good
CUS001087,25,YOUTH,S2_일반균형형,M,33868,2023-10-29,False,22000,good
CUS001088,29,YOUTH,S6_업무헤비형,F,15408,2026-01-31,False,55000,over
CUS001089,19,YOUTH,S2_일반균형형,F,29023,2025-06-14,False,21800,good
CUS001090,23,YOUTH,S3_데이터헤비형,M,1692_초이스 더블 유튜브 프리미엄+넷플릭스_만 34세 이하_쇼핑라운지할인쿠폰(5천원권),2024-04-27,True,90000,over
CUS001091,20,YOUTH,S3_데이터헤비형,F,20102,2025-09-11,True,21800,shortage
CUS001092,26,YOUTH,S3_데이터헤비형,M,1567_요고 49,2024-08-06,True,36750,good
CUS001093,20,YOUTH,S3_데이터헤비형,F,30954,2023-10-03,True,12400,good
CUS001094,28,YOUTH,S2_일반균형형,M,29950,2026-02-14,False,30800,good
CUS001095,29,YOUTH,S1_저사용절약형,M,LPZ1007663,2025-08-29,True,24750,shortage
CUS001096,24,YOUTH,S3_데이터헤비형,M,Z202605252,2024-07-29,True,56250,good
CUS001097,24,YOUTH,S1_저사용절약형,F,36840,2023-11-19,True,4400,good
CUS001098,19,YOUTH,S2_일반균형형,F,1693_베이직21GB,2024-08-12,True,43500,good
CUS001099,31,YOUTH,S1_저사용절약형,F,1693_베이직7GB,2026-06-02,True,33750,good
CUS001100,23,YOUTH,S4_통화집중저데이터형,F,Z202606000,2024-09-12,True,35250,good
CUS001101,27,YOUTH,S3_데이터헤비형,F,NA00009790,2025-03-08,True,51750,good
CUS001102,24,YOUTH,S6_업무헤비형,M,1693_베이직70GB_만 34세 이하,2024-12-01,True,48750,good
CUS001103,32,YOUTH,S3_데이터헤비형,F,1693_베이직21GB_만 34세 이하,2025-07-12,True,43500,shortage
CUS001104,27,YOUTH,S2_일반균형형,F,1694_베이직 7GB(이월)_만 34세 이하,2026-01-19,True,33750,shortage
CUS001105,26,YOUTH,S3_데이터헤비형,M,1693_베이직70GB_만 34세 이하,2025-06-25,True,48750,good
CUS001106,22,YOUTH,S2_일반균형형,F,Z202605258,2024-09-23,True,44250,good
CUS001107,29,YOUTH,S2_일반균형형,M,1567_요고 32,2026-05-10,True,24000,shortage
CUS001108,32,YOUTH,S2_일반균형형,F,Z202205252_구글원+보상패스,2023-12-20,True,78750,over
CUS001109,30,YOUTH,S3_데이터헤비형,F,NA00009790,2025-04-26,True,51750,good
CUS001110,25,YOUTH,S2_일반균형형,M,34362,2024-05-15,False,20000,good
CUS001111,20,YOUTH,S3_데이터헤비형,F,26815,2026-05-22,True,26400,good
CUS001112,28,YOUTH,S6_업무헤비형,M,12278,2026-02-13,True,300,shortage
CUS001113,33,YOUTH,S1_저사용절약형,F,1694_베이직 7GB(이월),2025-11-06,True,33750,good
CUS001114,23,YOUTH,S2_일반균형형,M,Z202605260,2025-08-31,True,27750,shortage
CUS001115,23,YOUTH,S2_일반균형형,F,Z202605257,2023-11-07,True,45750,good
CUS001116,31,YOUTH,S3_데이터헤비형,F,1567_요고 49,2024-11-14,True,36750,good
CUS001117,19,YOUTH,S1_저사용절약형,M,1681_초이스130_디바이스,2024-01-25,True,97500,over
CUS001118,19,YOUTH,S6_업무헤비형,F,15408,2026-02-20,False,55000,over
CUS001119,31,YOUTH,S3_데이터헤비형,F,Z202605254,2024-06-12,True,51000,good
CUS001120,30,YOUTH,S6_업무헤비형,F,37146,2025-02-05,False,62700,good
CUS001121,28,YOUTH,S2_일반균형형,F,36808,2026-06-25,False,13000,good
CUS001122,28,YOUTH,S3_데이터헤비형,F,27743,2024-11-08,True,29000,good
CUS001123,26,YOUTH,S3_데이터헤비형,F,1693_베이직80_만 34세 이하,2023-11-22,True,60000,over
CUS001124,27,YOUTH,S3_데이터헤비형,M,NA00009789_만 34세 이하,2025-04-10,True,51000,good
CUS001125,30,YOUTH,S1_저사용절약형,M,35914,2024-08-19,True,9900,good
CUS001126,29,YOUTH,S2_일반균형형,F,Z202205253_넷플릭스,2024-10-07,True,97500,over
CUS001127,20,YOUTH,S2_일반균형형,F,1693_베이직7GB_만 34세 이하,2024-09-27,True,33750,shortage
CUS001128,19,YOUTH,S3_데이터헤비형,F,24714,2026-05-04,False,22400,shortage
CUS001129,23,YOUTH,S2_일반균형형,F,1693_베이직14GB_만 34세 이하,2026-04-21,True,41250,good
CUS001130,20,YOUTH,S3_데이터헤비형,M,1567_요고 32,2026-05-15,True,24000,shortage
CUS001131,28,YOUTH,S2_일반균형형,M,26888,2025-06-05,True,10,shortage
CUS001132,28,YOUTH,S2_일반균형형,M,36333,2025-04-04,False,52800,good
CUS001133,21,YOUTH,S4_통화집중저데이터형,M,1693_베이직4GB_만 34세 이하,2025-06-21,True,27750,good
CUS001134,23,YOUTH,S2_일반균형형,F,29083,2026-02-15,False,14300,shortage
CUS001135,30,YOUTH,S2_일반균형형,M,1693_베이직21GB,2026-02-18,True,43500,good
CUS001136,22,YOUTH,S3_데이터헤비형,F,1681_초이스110_만 34세 이하_넷플릭스,2024-08-13,True,82500,over
CUS001137,32,YOUTH,S3_데이터헤비형,M,27259,2024-12-05,True,23000,good
CUS001138,27,YOUTH,S5_통화집중균형형,M,1694_베이직 14GB(이월)_만 34세 이하,2024-05-03,True,41250,good
CUS001139,24,YOUTH,S4_통화집중저데이터형,F,NA00009781_만 34세 이하,2024-10-29,True,29250,good
CUS001140,25,YOUTH,S1_저사용절약형,M,Z202605260,2024-04-18,True,27750,good
CUS001141,33,YOUTH,S3_데이터헤비형,M,NA00009789_만 34세 이하,2024-01-18,True,51000,good
CUS001142,30,YOUTH,S2_일반균형형,F,NA00009800_만 34세 이하,2024-01-20,True,81750,over
CUS001143,19,YOUTH,S3_데이터헤비형,F,Z202605254,2024-04-29,True,51000,good
CUS001144,27,YOUTH,S2_일반균형형,F,36825,2026-05-05,True,42400,over
CUS001145,28,YOUTH,S3_데이터헤비형,F,15408,2023-09-27,False,55000,over
CUS001146,29,YOUTH,S2_일반균형형,M,26871,2026-02-18,True,15100,over
CUS001147,34,YOUTH,S3_데이터헤비형,F,1693_베이직70GB_만 34세 이하,2024-07-29,True,48750,good
CUS001148,34,YOUTH,S4_통화집중저데이터형,F,36751,2025-04-27,True,2200,good
CUS001149,23,YOUTH,S2_일반균형형,F,30955,2024-04-21,True,7000,shortage
CUS001150,31,YOUTH,S6_업무헤비형,F,10271,2026-04-27,False,13900,shortage
