customer_id,usage_month,data_usage_gb,voice_usage_min,sms_usage_count,tethering_usage_gb
CUS000865,2026-07,2.9,48,72,1.9
CUS000866,2026-05,29.3,292,166,2.7
CUS000866,2026-06,30.4,303,173,2.8
CUS000866,2026-07,31.1,310,176,2.8
CUS000867,2026-05,16.0,298,49,5.0
CUS000867,2026-06,20.2,375,61,6.3
CUS000867,2026-07,19.3,358,58,6.0
CUS000868,2026-05,24.8,717,137,1.4
CUS000868,2026-06,35.6,572,109,2.0
CUS000868,2026-07,27.6,798,153,1.5
CUS000869,2026-05,53.5,187,30,10.1
CUS000869,2026-06,47.9,168,27,9.1
CUS000869,2026-07,55.9,196,31,10.6
CUS000870,2026-05,126.3,262,86,25.3
CUS000870,2026-06,118.0,245,80,23.6
CUS000870,2026-07,156.9,325,107,31.4
CUS000871,2026-05,144.0,321,72,27.9
CUS000871,2026-06,102.9,230,51,19.9
CUS000871,2026-07,130.4,291,65,25.2
CUS000872,2026-05,42.6,76,55,6.0
CUS000872,2026-06,48.1,85,62,6.8
CUS000872,2026-07,36.0,64,46,5.1
CUS000873,2026-05,8.9,1256,187,2.0
CUS000873,2026-06,9.7,1366,203,2.2
CUS000873,2026-07,10.0,1404,209,2.2
CUS000874,2026-05,68.5,304,36,11.0
CUS000874,2026-06,66.9,297,35,10.7
CUS000874,2026-07,86.3,383,45,13.8
CUS000875,2026-05,99.6,333,13,19.9
CUS000875,2026-06,95.8,320,12,19.2
CUS000875,2026-07,199.7,371,14,39.9
CUS000876,2026-05,26.6,187,40,3.7
CUS000876,2026-06,24.6,173,37,3.4
CUS000876,2026-07,28.4,199,43,3.9
CUS000877,2026-05,172.8,191,107,28.5
CUS000877,2026-06,146.6,162,91,24.2
CUS000877,2026-07,163.4,181,101,27.0
CUS000878,2026-05,7.1,223,77,2.0
CUS000878,2026-06,6.2,195,67,1.8
CUS000878,2026-07,6.6,205,71,1.9
CUS000879,2026-05,151.7,98,42,29.2
CUS000879,2026-06,133.3,86,37,25.7
CUS000879,2026-07,117.7,76,32,22.7
CUS000880,2026-05,97.7,169,89,19.2
CUS000880,2026-06,118.9,206,108,23.3
CUS000880,2026-07,103.3,179,94,20.3
CUS000881,2026-05,11.5,221,66,2.2
CUS000881,2026-06,13.0,249,75,2.5
CUS000881,2026-07,12.7,243,73,2.4
CUS000882,2026-05,103.8,250,79,9.7
CUS000882,2026-06,110.0,265,84,10.3
CUS000882,2026-07,70.6,170,54,6.6
CUS000883,2026-05,7.8,308,25,6.3
CUS000883,2026-06,7.7,305,25,6.3
CUS000883,2026-07,11.9,471,38,9.7
CUS000884,2026-05,14.7,282,46,5.2
CUS000884,2026-06,10.5,202,33,3.7
CUS000884,2026-07,14.3,274,45,5.0
CUS000885,2026-05,21.9,156,114,4.9
CUS000885,2026-06,19.5,139,101,4.3
CUS000885,2026-07,32.2,127,93,7.2
CUS000886,2026-05,66.3,116,27,20.3
CUS000886,2026-06,89.6,157,37,27.4
CUS000886,2026-07,90.3,158,37,27.6
CUS000887,2026-05,87.9,317,29,5.9
CUS000887,2026-06,96.5,348,32,6.5
CUS000887,2026-07,137.2,275,25,9.2
CUS000888,2026-05,5.3,204,72,1.5
CUS000888,2026-06,4.7,183,65,1.3
CUS000888,2026-07,4.5,174,62,1.3
CUS000889,2026-05,65.2,71,52,14.9
CUS000889,2026-06,84.3,91,67,19.2
CUS000889,2026-07,64.7,70,51,14.8
CUS000890,2026-05,21.5,184,42,7.5
CUS000890,2026-06,17.2,147,33,6.0
CUS000890,2026-07,32.9,156,36,11.5
CUS000891,2026-05,25.3,689,112,3.5
CUS000891,2026-06,30.8,837,137,4.2
CUS000891,2026-07,23.5,639,104,3.2
CUS000892,2026-05,107.6,245,53,40.3
CUS000892,2026-06,63.7,261,56,23.8
CUS000892,2026-07,54.9,225,48,20.5
CUS000893,2026-05,156.7,201,15,17.1
CUS000893,2026-06,121.5,156,11,13.2
CUS000893,2026-07,120.2,154,11,13.1
CUS000894,2026-05,6.0,61,45,0.6
CUS000894,2026-06,8.0,81,59,0.7
CUS000894,2026-07,7.3,74,55,0.7
CUS000895,2026-05,231.7,2344,474,33.3
CUS000895,2026-06,210.4,2129,431,30.2
CUS000895,2026-07,234.1,2368,479,33.6
CUS000896,2026-05,168.3,960,121,45.4
CUS000896,2026-06,131.2,748,94,35.4
CUS000896,2026-07,190.5,1087,136,51.4
CUS000897,2026-05,0.9,112,45,1.1
CUS000897,2026-06,1.0,117,47,1.2
CUS000897,2026-07,0.9,109,44,1.1
CUS000898,2026-05,120.2,106,17,5.6
CUS000898,2026-06,176.3,155,25,8.1
CUS000898,2026-07,151.7,134,21,7.0
CUS000899,2026-05,29.2,262,128,4.0
CUS000899,2026-06,22.3,200,98,3.1
CUS000899,2026-07,30.6,275,135,4.2
CUS000900,2026-05,19.6,267,36,0.6
CUS000900,2026-06,53.4,405,54,1.6
CUS000900,2026-07,29.2,399,53,0.9
CUS000901,2026-05,0.8,179,29,0.8
CUS000901,2026-06,0.9,183,29,0.8
CUS000901,2026-07,0.6,118,19,0.5
CUS000902,2026-05,4.2,1428,208,0.3
CUS000902,2026-06,3.3,1116,163,0.3
CUS000902,2026-07,4.0,1383,201,0.3
CUS000903,2026-05,20.3,246,111,3.4
CUS000903,2026-06,25.3,307,138,4.2
CUS000903,2026-07,19.0,230,103,3.1
CUS000904,2026-05,78.8,229,49,13.0
CUS000904,2026-06,69.8,203,43,11.5
CUS000904,2026-07,62.7,182,39,10.3
CUS000905,2026-05,7.0,174,14,1.2
CUS000905,2026-06,7.6,189,15,1.3
CUS000905,2026-07,5.2,128,10,0.9
CUS000906,2026-05,98.6,141,57,7.9
CUS000906,2026-06,82.6,118,48,6.6
CUS000906,2026-07,109.5,156,63,8.8
CUS000907,2026-05,1.1,1096,130,0.1
CUS000907,2026-06,1.5,1551,185,0.1
CUS000907,2026-07,1.5,1532,183,0.1
CUS000908,2026-05,10.9,145,146,1.8
CUS000908,2026-06,7.8,104,104,1.3
CUS000908,2026-07,12.2,162,163,2.0
CUS000909,2026-05,10.5,439,75,1.5
CUS000909,2026-06,8.6,360,61,1.2
CUS000909,2026-07,6.6,277,47,0.9
CUS000910,2026-05,6.2,45,8,0.1
CUS000910,2026-06,6.3,46,8,0.1
CUS000910,2026-07,9.2,66,11,0.1
CUS000911,2026-05,19.7,170,84,1.8
CUS000911,2026-06,22.8,197,98,2.1
CUS000911,2026-07,24.2,210,104,2.2
CUS000912,2026-05,89.5,106,44,27.4
CUS000912,2026-06,96.9,115,48,29.6
CUS000912,2026-07,91.1,108,45,27.8
CUS000913,2026-05,116.2,189,21,16.0
CUS000913,2026-06,132.0,214,24,18.2
CUS000913,2026-07,136.5,222,25,18.8
CUS000914,2026-05,5.0,78,4,1.6
CUS000914,2026-06,5.1,80,5,1.6
CUS000914,2026-07,4.7,74,4,1.5
CUS000915,2026-05,105.5,90,71,8.8
CUS000915,2026-06,138.6,118,94,11.5
CUS000915,2026-07,130.6,111,88,10.8
CUS000916,2026-05,62.6,283,60,9.3
CUS000916,2026-06,93.2,422,89,13.8
CUS000916,2026-07,74.0,335,71,11.0
CUS000917,2026-05,10.0,149,26,6.1
CUS000917,2026-06,14.1,210,37,8.6
CUS000917,2026-07,10.4,156,27,6.4
CUS000918,2026-05,8.8,262,10,5.8
CUS000918,2026-06,9.9,297,11,6.6
CUS000918,2026-07,8.9,265,10,5.9
CUS000919,2026-05,101.9,1065,308,44.9
CUS000919,2026-06,157.3,1643,475,69.4
CUS000919,2026-07,109.5,1144,331,48.3
CUS000920,2026-05,154.1,232,17,16.3
CUS000920,2026-06,146.7,220,17,15.6
CUS000920,2026-07,124.1,186,14,13.2
CUS000921,2026-05,23.1,187,111,2.3
CUS000921,2026-06,19.8,160,95,2.0
CUS000921,2026-07,22.6,183,109,2.3
CUS000922,2026-05,16.5,160,47,2.4
CUS000922,2026-06,17.0,164,48,2.4
CUS000922,2026-07,14.8,144,42,2.1
CUS000923,2026-05,127.9,273,11,14.2
CUS000923,2026-06,139.6,298,12,15.5
CUS000923,2026-07,181.9,388,16,20.2
CUS000924,2026-05,7.3,197,82,0.4
CUS000924,2026-06,5.5,148,61,0.3
CUS000924,2026-07,4.9,132,55,0.3
CUS000925,2026-05,12.6,342,114,7.6
CUS000925,2026-06,9.1,246,82,5.4
CUS000925,2026-07,14.5,393,131,8.7
CUS000926,2026-05,23.4,376,58,0.8
CUS000926,2026-06,30.0,268,41,1.0
CUS000926,2026-07,23.5,377,58,0.8
CUS000927,2026-05,3.2,1225,94,0.1
CUS000927,2026-06,3.3,1269,97,0.1
CUS000927,2026-07,3.6,1379,106,0.2
CUS000928,2026-05,11.8,214,81,0.6
CUS000928,2026-06,11.2,203,77,0.5
CUS000928,2026-07,11.6,209,79,0.6
CUS000929,2026-05,15.9,95,99,4.6
CUS000929,2026-06,30.5,101,106,8.8
CUS000929,2026-07,26.2,156,164,7.6
CUS000930,2026-05,19.9,119,142,8.1
CUS000930,2026-06,20.6,123,147,8.4
CUS000930,2026-07,20.2,121,144,8.2
CUS000931,2026-05,3.9,159,41,0.5
CUS000931,2026-06,6.0,136,35,0.7
CUS000931,2026-07,3.3,134,35,0.4
CUS000932,2026-05,17.4,364,24,2.1
CUS000932,2026-06,20.7,433,28,2.5
CUS000932,2026-07,18.7,391,25,2.2
CUS000933,2026-05,4.7,54,30,1.2
CUS000933,2026-06,5.5,62,34,1.4
CUS000933,2026-07,9.1,58,32,2.2
CUS000934,2026-05,105.4,237,7,24.4
CUS000934,2026-06,118.1,266,8,27.3
CUS000934,2026-07,107.6,242,7,24.9
CUS000935,2026-05,6.0,78,28,1.5
CUS000935,2026-06,7.8,101,37,1.9
CUS000935,2026-07,8.4,109,40,2.1
CUS000936,2026-05,4.1,1295,200,1.5
CUS000936,2026-06,4.3,1383,214,1.6
CUS000936,2026-07,4.6,1480,228,1.8
CUS000937,2026-05,8.4,86,111,4.4
CUS000937,2026-06,9.2,94,122,4.9
CUS000937,2026-07,8.3,85,110,4.4
CUS000938,2026-05,4.3,155,21,1.6
CUS000938,2026-06,4.1,145,20,1.5
CUS000938,2026-07,3.4,121,17,1.2
CUS000939,2026-05,107.1,215,21,28.2
CUS000939,2026-06,86.2,173,17,22.7
CUS000939,2026-07,82.8,166,16,21.8
CUS000940,2026-05,7.2,623,40,1.5
CUS000940,2026-06,7.6,656,43,1.6
CUS000940,2026-07,10.1,880,57,2.1
CUS000941,2026-05,9.6,1249,251,1.0
CUS000941,2026-06,11.0,1423,286,1.1
CUS000941,2026-07,10.7,1382,277,1.1
CUS000942,2026-05,70.4,94,81,5.7
CUS000942,2026-06,56.1,75,64,4.6
CUS000942,2026-07,78.0,104,89,6.4
CUS000943,2026-05,16.5,317,35,0.0
CUS000943,2026-06,20.0,385,42,0.0
CUS000943,2026-07,17.3,333,37,0.0
CUS000944,2026-05,11.4,425,27,3.1
CUS000944,2026-06,9.6,359,23,2.6
CUS000944,2026-07,13.1,487,31,3.5
CUS000945,2026-05,28.9,592,37,10.9
CUS000945,2026-06,19.3,395,24,7.3
CUS000945,2026-07,20.6,422,26,7.7
CUS000946,2026-05,136.2,353,10,9.3
CUS000946,2026-06,127.9,332,9,8.8
CUS000946,2026-07,113.7,295,8,7.8
CUS000947,2026-05,146.6,104,31,13.3
CUS000947,2026-06,132.6,94,28,12.1
CUS000947,2026-07,151.8,107,32,13.8
CUS000948,2026-05,61.0,64,67,13.5
CUS000948,2026-06,84.4,89,92,18.6
CUS000948,2026-07,91.8,97,100,20.2
CUS000949,2026-05,19.7,297,28,6.9
CUS000949,2026-06,22.4,338,32,7.8
CUS000949,2026-07,16.8,253,24,5.9
CUS000950,2026-05,3.7,61,59,1.5
CUS000950,2026-06,3.5,57,55,1.4
CUS000950,2026-07,4.4,74,71,1.8
CUS000951,2026-05,21.1,274,28,1.9
CUS000951,2026-06,22.5,292,30,2.0
CUS000951,2026-07,23.9,310,32,2.2
CUS000952,2026-05,5.3,1284,258,1.0
CUS000952,2026-06,4.2,1024,206,0.8
CUS000952,2026-07,4.3,1050,211,0.9
CUS000953,2026-05,18.3,316,55,1.9
CUS000953,2026-06,18.9,326,57,2.0
CUS000953,2026-07,19.0,329,58,2.0
CUS000954,2026-05,7.4,60,14,1.1
CUS000954,2026-06,5.7,46,11,0.9
CUS000954,2026-07,8.1,65,15,1.2
CUS000955,2026-05,83.3,251,98,20.3
CUS000955,2026-06,84.8,256,100,20.7
CUS000955,2026-07,85.6,258,101,20.9
CUS000956,2026-05,15.9,200,117,4.4
CUS000956,2026-06,14.2,178,104,3.9
CUS000956,2026-07,16.3,205,120,4.5
CUS000957,2026-05,26.2,167,43,0.9
CUS000957,2026-06,32.1,205,53,1.1
CUS000957,2026-07,24.0,153,39,0.9
CUS000958,2026-05,15.2,134,18,7.4
CUS000958,2026-06,15.9,140,19,7.7
CUS000958,2026-07,10.7,94,13,5.2
CUS000959,2026-05,122.5,167,69,18.0
CUS000959,2026-06,112.3,154,63,16.5
CUS000959,2026-07,132.7,182,75,19.5
CUS000960,2026-05,71.8,263,7,15.0
CUS000960,2026-06,86.3,316,8,18.1
CUS000960,2026-07,90.7,332,8,19.0
CUS000961,2026-05,21.8,196,17,2.7
CUS000961,2026-06,15.9,143,12,2.0
CUS000961,2026-07,20.3,182,16,2.5
CUS000962,2026-05,32.8,175,32,0.2
CUS000962,2026-06,32.8,175,32,0.2
CUS000962,2026-07,28.9,155,29,0.2
CUS000963,2026-05,6.4,197,23,0.6
CUS000963,2026-06,3.3,185,22,0.3
CUS000963,2026-07,3.2,178,21,0.3
CUS000964,2026-05,120.8,94,42,25.5
CUS000964,2026-06,97.3,75,34,20.6
CUS000964,2026-07,148.7,115,51,31.4
CUS000965,2026-05,88.1,154,17,5.6
CUS000965,2026-06,72.4,126,14,4.6
CUS000965,2026-07,69.3,121,14,4.4
CUS000966,2026-05,121.8,224,42,13.0
CUS000966,2026-06,91.0,168,31,9.7
CUS000966,2026-07,107.8,199,37,11.5
CUS000967,2026-05,137.9,59,93,17.8
CUS000967,2026-06,117.8,51,80,15.2
CUS000967,2026-07,154.3,66,104,19.9
CUS000968,2026-05,25.6,137,94,8.1
CUS000968,2026-06,20.5,109,75,6.5
CUS000968,2026-07,22.3,119,82,7.1
CUS000969,2026-05,69.7,366,97,34.2
CUS000969,2026-06,61.5,322,86,30.2
CUS000969,2026-07,121.2,353,94,59.5
CUS000970,2026-05,4.2,91,18,0.1
CUS000970,2026-06,3.5,76,15,0.1
CUS000970,2026-07,5.3,65,13,0.1
CUS000971,2026-05,12.9,371,175,4.0
CUS000971,2026-06,11.6,331,156,3.6
CUS000971,2026-07,11.6,333,157,3.6
CUS000972,2026-05,89.2,284,28,20.3
CUS000972,2026-06,120.6,384,37,27.5
CUS000972,2026-07,125.5,400,39,28.6
CUS000973,2026-05,115.4,279,65,15.5
CUS000973,2026-06,106.5,258,60,14.3
CUS000973,2026-07,130.4,315,73,17.6
CUS000974,2026-05,109.3,267,87,6.0
CUS000974,2026-06,127.6,312,101,7.0
CUS000974,2026-07,96.1,235,76,5.2
CUS000975,2026-05,38.7,329,82,2.2
CUS000975,2026-06,23.1,353,88,1.3
CUS000975,2026-07,22.3,342,85,1.3
CUS000976,2026-05,26.1,123,32,6.7
CUS000976,2026-06,26.6,125,33,6.8
CUS000976,2026-07,29.2,138,36,7.5
CUS000977,2026-05,138.9,235,34,5.2
CUS000977,2026-06,118.5,200,29,4.4
CUS000977,2026-07,123.4,209,30,4.6
CUS000978,2026-05,111.7,55,62,21.5
CUS000978,2026-06,167.7,82,94,32.3
CUS000978,2026-07,154.0,75,86,29.7
CUS000979,2026-05,71.2,241,18,22.9
CUS000979,2026-06,86.4,293,22,27.8
CUS000979,2026-07,68.3,232,17,22.0
CUS000980,2026-05,124.4,261,12,25.7
CUS000980,2026-06,154.0,323,15,31.9
CUS000980,2026-07,115.8,243,12,24.0
CUS000981,2026-05,10.6,199,95,0.6
CUS000981,2026-06,8.6,162,78,0.5
CUS000981,2026-07,10.1,189,90,0.5
CUS000982,2026-05,78.2,95,99,17.1
CUS000982,2026-06,57.0,70,72,12.5
CUS000982,2026-07,61.9,76,78,13.5
CUS000983,2026-05,21.2,122,106,3.5
CUS000983,2026-06,21.5,124,108,3.5
CUS000983,2026-07,23.5,136,118,3.9
CUS000984,2026-05,5.8,122,26,1.5
CUS000984,2026-06,6.1,129,27,1.6
CUS000984,2026-07,6.5,137,29,1.7
CUS000985,2026-05,8.4,210,49,6.7
CUS000985,2026-06,12.2,303,71,9.6
CUS000985,2026-07,9.9,247,58,7.8
CUS000986,2026-05,56.4,87,81,20.4
CUS000986,2026-06,52.4,81,75,18.9
CUS000986,2026-07,56.7,88,82,20.5
CUS000987,2026-05,24.8,308,29,3.9
CUS000987,2026-06,23.0,286,27,3.7
CUS000987,2026-07,25.8,321,31,4.1
CUS000988,2026-05,18.6,298,73,8.0
CUS000988,2026-06,17.6,282,69,7.6
CUS000988,2026-07,15.7,252,62,6.8
CUS000989,2026-05,155.5,396,93,34.7
CUS000989,2026-06,153.1,390,92,34.1
CUS000989,2026-07,145.7,371,87,32.5
CUS000990,2026-05,142.7,291,58,20.4
CUS000990,2026-06,120.3,245,49,17.2
CUS000990,2026-07,147.7,301,60,21.1
CUS000991,2026-05,89.3,146,18,10.6
CUS000991,2026-06,73.3,120,15,8.7
CUS000991,2026-07,87.4,143,17,10.4
CUS000992,2026-05,98.7,148,40,27.8
CUS000992,2026-06,65.0,97,26,18.3
CUS000992,2026-07,72.7,109,29,20.5
CUS000993,2026-05,9.0,264,11,1.5
CUS000993,2026-06,9.9,290,13,1.7
CUS000993,2026-07,10.4,304,13,1.8
CUS000994,2026-05,36.7,168,38,6.0
CUS000994,2026-06,25.8,213,48,4.2
CUS000994,2026-07,22.7,187,42,3.7
CUS000995,2026-05,10.1,377,154,1.5
CUS000995,2026-06,7.2,269,110,1.0
CUS000995,2026-07,9.1,339,139,1.3
CUS000996,2026-05,12.6,412,11,2.6
CUS000996,2026-06,9.9,325,9,2.0
CUS000996,2026-07,13.3,435,12,2.7
CUS000997,2026-05,23.1,204,26,1.7
CUS000997,2026-06,25.1,223,29,1.9
CUS000997,2026-07,22.8,203,26,1.7
CUS000998,2026-05,7.9,197,50,0.3
CUS000998,2026-06,7.9,196,50,0.3
CUS000998,2026-07,8.7,215,55,0.3
CUS000999,2026-05,26.5,114,57,4.9
CUS000999,2026-06,30.3,130,65,5.6
CUS000999,2026-07,21.6,93,47,4.0
CUS001000,2026-05,9.2,128,27,9.0
CUS001000,2026-06,9.9,139,29,9.7
CUS001000,2026-07,9.4,131,28,9.1
CUS001001,2026-05,102.5,378,56,9.5
CUS001001,2026-06,96.9,357,53,9.0
CUS001001,2026-07,80.7,297,44,7.5
CUS001002,2026-05,24.3,217,96,2.4
CUS001002,2026-06,31.8,284,126,3.2
CUS001002,2026-07,33.4,298,132,3.3
CUS001003,2026-05,71.0,102,12,24.5
CUS001003,2026-06,53.3,77,9,18.4
CUS001003,2026-07,54.6,79,9,18.9
CUS001004,2026-05,109.9,174,20,8.0
CUS001004,2026-06,109.0,173,20,7.9
CUS001004,2026-07,156.1,248,29,11.3
CUS001005,2026-05,16.3,255,101,3.0
CUS001005,2026-06,12.0,188,74,2.2
CUS001005,2026-07,15.8,247,98,2.9
CUS001006,2026-05,15.7,177,23,6.2
CUS001006,2026-06,11.3,127,16,4.5
CUS001006,2026-07,14.5,164,21,5.8
CUS001007,2026-05,1.2,877,201,0.2
CUS001007,2026-06,1.2,948,217,0.2
CUS001007,2026-07,1.2,938,215,0.2
CUS001008,2026-05,10.4,113,58,1.8
CUS001008,2026-06,10.7,116,59,1.8
CUS001008,2026-07,11.4,124,63,1.9
CUS001009,2026-05,0.5,71,22,0.4
CUS001009,2026-06,0.5,67,20,0.4
CUS001009,2026-07,0.7,95,29,0.6
CUS001010,2026-05,19.5,185,137,6.3
CUS001010,2026-06,18.0,170,126,5.8
CUS001010,2026-07,13.6,129,96,4.4
CUS001011,2026-05,19.0,138,89,7.5
CUS001011,2026-06,15.4,112,72,6.1
CUS001011,2026-07,39.5,160,102,15.6
CUS001012,2026-05,107.1,199,57,9.4
CUS001012,2026-06,117.9,220,62,10.3
CUS001012,2026-07,108.7,202,58,9.5
CUS001013,2026-05,122.5,281,7,22.5
CUS001013,2026-06,126.5,290,8,23.2
CUS001013,2026-07,148.7,341,9,27.3
CUS001014,2026-05,175.7,410,59,29.3
CUS001014,2026-06,159.6,372,54,26.6
CUS001014,2026-07,180.9,422,61,30.1
CUS001015,2026-05,22.5,150,111,4.2
CUS001015,2026-06,32.7,217,161,6.0
CUS001015,2026-07,25.8,171,127,4.8
CUS001016,2026-05,10.0,203,11,2.5
CUS001016,2026-06,13.9,282,15,3.5
CUS001016,2026-07,10.9,220,12,2.8
CUS001017,2026-05,27.2,219,125,5.8
CUS001017,2026-06,26.8,216,123,5.8
CUS001017,2026-07,20.7,167,95,4.5
CUS001018,2026-05,4.4,116,49,0.3
CUS001018,2026-06,4.7,124,53,0.3
CUS001018,2026-07,4.9,128,55,0.3
CUS001019,2026-05,14.3,225,59,5.5
CUS001019,2026-06,14.0,221,57,5.4
CUS001019,2026-07,17.4,274,71,6.7
CUS001020,2026-05,20.6,85,57,2.0
CUS001020,2026-06,28.5,118,80,2.8
CUS001020,2026-07,27.0,112,75,2.7
CUS001021,2026-05,31.1,465,90,6.6
CUS001021,2026-06,26.8,401,77,5.6
CUS001021,2026-07,21.3,319,62,4.5
CUS001022,2026-05,181.0,82,118,13.9
CUS001022,2026-06,160.8,73,105,12.4
CUS001022,2026-07,154.0,70,101,11.9
CUS001023,2026-05,2.5,69,6,1.0
CUS001023,2026-06,2.8,75,7,1.1
CUS001023,2026-07,3.6,97,9,1.4
CUS001024,2026-05,25.2,216,139,3.5
CUS001024,2026-06,31.7,272,175,4.4
CUS001024,2026-07,23.6,203,130,3.3
CUS001025,2026-05,70.3,369,82,26.3
CUS001025,2026-06,51.3,269,59,19.2
CUS001025,2026-07,72.6,381,84,27.2
CUS001026,2026-05,61.0,81,89,5.2
CUS001026,2026-06,79.0,105,115,6.7
CUS001026,2026-07,150.3,111,122,12.7
CUS001027,2026-05,9.7,200,103,4.7
CUS001027,2026-06,11.1,229,118,5.4
CUS001027,2026-07,8.1,168,87,4.0
CUS001028,2026-05,28.0,207,143,6.2
CUS001028,2026-06,19.4,144,99,4.3
CUS001028,2026-07,21.7,161,111,4.8
CUS001029,2026-05,16.8,287,111,2.6
CUS001029,2026-06,15.4,264,102,2.4
CUS001029,2026-07,17.0,291,113,2.7
CUS001030,2026-05,5.8,98,33,1.2
CUS001030,2026-06,5.9,99,33,1.2
CUS001030,2026-07,12.8,120,40,2.6
CUS001031,2026-05,14.2,336,128,7.4
CUS001031,2026-06,11.0,260,99,5.7
CUS001031,2026-07,12.3,292,111,6.4
CUS001032,2026-05,47.3,276,130,14.7
CUS001032,2026-06,16.6,175,82,5.2
CUS001032,2026-07,26.7,281,132,8.3
CUS001033,2026-05,19.0,97,56,1.8
CUS001033,2026-06,25.6,131,76,2.4
CUS001033,2026-07,20.0,102,59,1.9
CUS001034,2026-05,117.2,103,55,19.7
CUS001034,2026-06,152.6,134,72,25.6
CUS001034,2026-07,162.0,143,76,27.2
CUS001035,2026-05,5.0,58,53,1.4
CUS001035,2026-06,5.3,61,56,1.5
CUS001035,2026-07,8.3,95,88,2.3
CUS001036,2026-05,130.1,256,98,6.5
CUS001036,2026-06,141.8,279,106,7.0
CUS001036,2026-07,137.5,271,103,6.8
CUS001037,2026-05,115.9,89,114,29.9
CUS001037,2026-06,84.5,65,83,21.8
CUS001037,2026-07,87.3,67,85,22.5
CUS001038,2026-05,6.9,127,63,1.6
CUS001038,2026-06,9.2,169,83,2.1
CUS001038,2026-07,7.8,144,71,1.8
CUS001039,2026-05,5.4,140,7,0.1
CUS001039,2026-06,4.6,119,6,0.1
CUS001039,2026-07,4.0,103,5,0.1
CUS001040,2026-05,81.2,269,15,18.2
CUS001040,2026-06,89.0,295,16,20.0
CUS001040,2026-07,101.0,334,18,22.6
CUS001041,2026-05,2.3,58,10,1.6
CUS001041,2026-06,2.6,66,12,1.8
CUS001041,2026-07,2.3,58,11,1.6
CUS001042,2026-05,14.5,179,105,5.5
CUS001042,2026-06,13.7,169,99,5.2
CUS001042,2026-07,13.3,163,96,5.0
CUS001043,2026-05,19.8,292,112,2.2
CUS001043,2026-06,19.8,293,112,2.2
CUS001043,2026-07,25.3,374,143,2.8
CUS001044,2026-05,45.1,2189,69,3.3
CUS001044,2026-06,39.2,1902,60,2.9
CUS001044,2026-07,29.6,1439,45,2.2
CUS001045,2026-05,138.6,605,179,80.3
CUS001045,2026-06,132.9,580,172,77.0
CUS001045,2026-07,120.9,528,157,70.0
CUS001046,2026-05,3.4,194,49,1.9
CUS001046,2026-06,4.0,228,57,2.2
CUS001046,2026-07,2.7,151,38,1.4
CUS001047,2026-05,2.0,149,29,0.4
CUS001047,2026-06,2.6,196,39,0.6
CUS001047,2026-07,2.8,213,42,0.6
CUS001048,2026-05,5.6,91,7,1.5
CUS001048,2026-06,5.9,97,8,1.5
CUS001048,2026-07,6.4,106,8,1.7
CUS001049,2026-05,12.1,398,160,2.8
CUS001049,2026-06,11.7,386,155,2.7
CUS001049,2026-07,13.0,427,172,3.0
CUS001050,2026-05,2.4,151,10,0.8
CUS001050,2026-06,3.3,208,14,1.1
CUS001050,2026-07,2.9,183,12,0.9
CUS001051,2026-05,22.1,336,35,2.0
CUS001051,2026-06,20.5,312,33,1.8
CUS001051,2026-07,18.3,278,29,1.6
CUS001052,2026-05,19.8,260,41,0.6
CUS001052,2026-06,26.7,350,55,0.8
CUS001052,2026-07,19.5,256,41,0.6
CUS001053,2026-05,15.9,175,88,5.9
CUS001053,2026-06,22.3,244,123,8.2
CUS001053,2026-07,16.8,184,93,6.2
CUS001054,2026-05,10.1,291,24,1.0
CUS001054,2026-06,12.4,360,29,1.2
CUS001054,2026-07,9.1,265,22,0.9
CUS001055,2026-05,17.9,332,134,3.0
CUS001055,2026-06,15.2,282,113,2.5
CUS001055,2026-07,13.6,253,102,2.3
CUS001056,2026-05,6.2,786,101,1.5
CUS001056,2026-06,7.0,878,113,1.7
CUS001056,2026-07,8.5,1073,138,2.0
CUS001057,2026-05,136.5,159,37,32.4
CUS001057,2026-06,97.2,113,26,23.1
CUS001057,2026-07,100.3,117,27,23.8
CUS001058,2026-05,85.9,359,109,11.6
CUS001058,2026-06,86.1,360,109,11.6
CUS001058,2026-07,70.9,296,90,9.6
CUS001059,2026-05,90.3,1966,163,40.9
CUS001059,2026-06,71.4,1554,129,32.3
CUS001059,2026-07,92.0,2003,166,41.6
CUS001060,2026-05,151.6,212,102,29.1
CUS001060,2026-06,171.2,240,115,32.9
CUS001060,2026-07,147.8,207,99,28.4
CUS001061,2026-05,2.6,1733,152,2.5
CUS001061,2026-06,3.2,2139,188,3.1
CUS001061,2026-07,3.1,2015,177,2.9
CUS001062,2026-05,13.8,284,64,0.1
CUS001062,2026-06,17.5,360,82,0.1
CUS001062,2026-07,15.0,308,70,0.1
CUS001063,2026-05,56.5,292,13,20.3
CUS001063,2026-06,81.1,419,19,29.2
CUS001063,2026-07,56.7,293,13,20.4
CUS001064,2026-05,23.8,415,144,3.1
CUS001064,2026-06,19.1,333,115,2.5
CUS001064,2026-07,20.8,363,126,2.8
CUS001065,2026-05,13.3,172,63,1.3
CUS001065,2026-06,12.1,155,57,1.2
CUS001065,2026-07,15.5,200,73,1.5
CUS001066,2026-05,9.4,1024,130,1.0
CUS001066,2026-06,12.9,1407,179,1.4
CUS001066,2026-07,11.0,1204,153,1.2
